incident_id,scam_type,attack_vector,ai_used,loss_amount_usd,victim_type,detection_method,was_detected,was_successful,location,behavioral_flag,time_of_attack
7ceca885-696f-4d48-ad7f-0613adf8cdae,Fake Investment Scam,Email,Yes,1504.49,Retail Customer,User Realization,Yes,Yes,South America,None,Afternoon
562e9b2a-b93b-4c5f-99cf-397b696c688a,Deepfake Video Scam,SMS,Yes,540.01,Retail Customer,User Realization,Yes,Yes,South America,High Transfer Volume,Morning
8ab83202-5ee4-4483-a8b0-b2567318be01,Voice Phishing,Email,No,45.62,Business Owner,Law Enforcement,Yes,Yes,US,None,Afternoon
b527dc45-2c9d-41d8-b25e-27be976904c7,SMS Phishing,Video,No,8303.69,Fintech User,Bank Flag,Yes,Yes,Asia,High Transfer Volume,Morning
e9137104-fa2c-4693-89ab-0e8dd3b00a32,Voice Phishing,Social Media,Yes,27.39,Fintech User,Manual Report,No,Yes,Australia,High Transfer Volume,Night
3e7ec122-c802-42c5-b95e-58a7eb4da114,Deepfake Video Scam,Email,Yes,79.11,Fintech User,Manual Report,Yes,No,US,Unusual Login,Morning
a62c57a5-83c4-4600-914b-d2762e56a457,Voice Phishing,SMS,No,72415.32,Fintech User,Manual Report,Yes,Yes,South America,Odd Hours Activity,Night
c225b226-3c11-42a9-8279-764d7294cd11,Impersonation Fraud,Video,Yes,722506.21,Business Owner,User Realization,Yes,No,Asia,None,Morning
314acfd7-d368-4e0a-8ca4-1784174f8d92,Deepfake Video Scam,Video,Yes,979112.33,Bank Employee,Law Enforcement,Yes,No,South America,High Transfer Volume,Evening
5b433ad3-300d-4099-a60a-24c894778999,Phishing Email,Video,Yes,716.72,Fintech User,User Realization,Yes,Yes,South America,Unusual Login,Morning
54fcef4d-1f77-495f-b6b4-3db3c90ba0e2,Social Media Scam,App,Yes,32624.36,Fintech User,AI Detection,Yes,Yes,Australia,High Transfer Volume,Afternoon
27b72926-a6df-49a0-859d-c1dfd4c3830c,Phishing Email,In-person,Yes,89.51,Fintech User,Law Enforcement,No,Yes,Africa,High Transfer Volume,Evening
61e081f6-070e-44c4-aef8-274a7ff367f5,Deepfake Video Scam,SMS,No,188.26,Fintech User,Manual Report,No,Yes,EU,Unusual Login,Night
9cb0f9b8-5e67-41de-8888-d7ca00ac076a,Fake Investment Scam,Email,No,294.55,Fintech User,Manual Report,No,Yes,Asia,High Transfer Volume,Night
c639abce-4780-4eed-8b4a-5dba8fd72de8,Deepfake Video Scam,Social Media,No,402.3,Retail Customer,Law Enforcement,Yes,No,EU,Unusual Login,Night
ecb04e8d-5e58-4c38-8908-cdc3fb2f16a2,Fake Investment Scam,Website,Yes,2978.68,Bank Employee,Law Enforcement,Yes,Yes,Australia,High Transfer Volume,Morning
832f0303-6d15-4e8c-acdb-a3053e1e20c4,Impersonation Fraud,In-person,Yes,526140.09,Fintech User,Bank Flag,Yes,No,South America,High Transfer Volume,Afternoon
a54311cd-4e86-42c2-9a20-6ea63a6fb516,Social Media Scam,Website,Yes,951627.12,Retail Customer,User Realization,Yes,Yes,Africa,Unusual Login,Night
5e79e9c6-5564-409d-8c33-438fde738a1c,Impersonation Fraud,In-person,Yes,54575.65,Retail Customer,Law Enforcement,Yes,No,EU,High Transfer Volume,Evening
2db9ff0a-dfaa-4906-83be-a27869799d14,Fake Bank App,Video,Yes,47.98,Bank Employee,Manual Report,No,Yes,Australia,Unusual Login,Night
5d7b38aa-e3a3-4164-ac29-afa450444983,Fake Investment Scam,Phone Call,No,810.87,Bank Employee,User Realization,Yes,Yes,Africa,Odd Hours Activity,Morning
fdd6cab8-ae73-403c-a205-05c5a40a9be3,Fake Bank App,Website,No,588191.6,Business Owner,AI Detection,No,Yes,South America,Unusual Login,Evening
ba764f1b-a923-4567-9197-a9b301908f8b,Phishing Email,SMS,No,5188.18,Retail Customer,Bank Flag,No,Yes,EU,Unusual Login,Afternoon
c6c801b1-68e2-4533-990c-89d013294060,Voice Phishing,Social Media,Yes,202201.91,Fintech User,Law Enforcement,Yes,Yes,Asia,Odd Hours Activity,Evening
5d84ddd9-fb41-428a-8b0f-15ebbe6c84cf,Impersonation Fraud,App,Yes,37.28,Fintech User,User Realization,Yes,No,South America,Odd Hours Activity,Night
a17fceaf-a7a6-4084-8efd-612eef027198,Social Media Scam,SMS,Yes,17857.79,Fintech User,Manual Report,No,Yes,US,Unusual Login,Afternoon
03f8a60a-11c7-4fe2-800c-d694df2f6c8c,Fake Bank App,SMS,Yes,23544.83,Business Owner,Law Enforcement,Yes,No,Africa,High Transfer Volume,Night
471a37b8-395f-4200-b50b-5f90d41b8857,Social Media Scam,Website,No,29.15,Retail Customer,AI Detection,Yes,No,Africa,Odd Hours Activity,Evening
47612de2-a5b1-46f7-9ee8-56fd096a9257,Fake Investment Scam,In-person,No,6105.26,Bank Employee,Manual Report,No,Yes,EU,None,Evening
ad0bdd65-ec2b-4353-8021-ba72b3002a25,Fake Bank App,Email,Yes,3559.44,Business Owner,Law Enforcement,Yes,No,EU,High Transfer Volume,Afternoon
22587498-7163-4905-b2cd-06e0632ec46e,Voice Phishing,Video,Yes,99.38,Business Owner,User Realization,No,Yes,Asia,High Transfer Volume,Afternoon
467eecd3-617c-4313-97cb-875f613006d0,Phishing Email,Social Media,No,435.62,Business Owner,Law Enforcement,No,Yes,US,Unusual Login,Night
3e27ffb3-5558-4aa3-955b-c8bb71259387,Fake Investment Scam,Phone Call,No,2404.48,Bank Employee,Bank Flag,No,Yes,Asia,High Transfer Volume,Night
006c6bff-9630-425c-b5f5-83b50c48d605,Social Media Scam,SMS,No,13.94,Retail Customer,Bank Flag,Yes,No,Australia,High Transfer Volume,Night
5f677202-440c-4c82-9077-1b97712a223b,Social Media Scam,SMS,No,60.82,Business Owner,Law Enforcement,Yes,No,EU,Unusual Login,Morning
da294cf9-855b-4541-a341-a0f8767ed060,Fake Investment Scam,SMS,No,541.42,Retail Customer,Bank Flag,No,Yes,EU,None,Evening
6f1bde57-4ff6-4185-93ab-c20793b2ba5d,Impersonation Fraud,Social Media,Yes,4104.28,Bank Employee,User Realization,Yes,Yes,South America,None,Night
8b85936a-afb0-4832-9e51-b55fdf03e550,Fake Investment Scam,App,Yes,75574.5,Fintech User,Manual Report,Yes,Yes,EU,Odd Hours Activity,Night
42804a5d-fb8d-4856-8574-8e1fc476574b,Social Media Scam,SMS,No,0.66,Bank Employee,User Realization,Yes,No,South America,High Transfer Volume,Afternoon
084e0004-3785-40d2-ae32-08c3f771ccb9,Voice Phishing,Website,No,541527.06,Bank Employee,Law Enforcement,No,Yes,Africa,None,Afternoon
036cb2bd-3c5d-4327-b437-d7d441310210,Phishing Email,Email,Yes,3701.52,Fintech User,AI Detection,No,Yes,Africa,High Transfer Volume,Night
ca2bbf28-9f6c-464c-993b-a57903a5917a,Deepfake Video Scam,Email,Yes,5437.45,Retail Customer,Law Enforcement,No,Yes,Australia,None,Night
4ed45cf2-0d35-47f1-b581-38ad6a8479a2,Fake Bank App,In-person,Yes,5612.73,Retail Customer,Bank Flag,Yes,Yes,EU,Odd Hours Activity,Night
f3aeec42-be04-43a8-b478-b956acbf020c,Voice Phishing,Social Media,Yes,27.27,Fintech User,Bank Flag,Yes,No,Asia,Unusual Login,Afternoon
fde8005d-df00-4e22-9225-405dd439657c,Voice Phishing,SMS,Yes,390346.17,Bank Employee,Bank Flag,No,Yes,South America,Odd Hours Activity,Morning
ebcb8235-cba4-4872-ada5-0c090e43ddf3,Social Media Scam,Phone Call,Yes,566.35,Bank Employee,User Realization,No,Yes,Asia,High Transfer Volume,Morning
17e85aea-683d-45fa-9602-e2bea5220211,Deepfake Video Scam,Phone Call,Yes,815.6,Retail Customer,User Realization,No,Yes,US,Unusual Login,Afternoon
a71db992-f3b0-4e8d-b9cb-db6d427e0094,Phishing Email,In-person,No,7219.46,Business Owner,User Realization,No,Yes,EU,Odd Hours Activity,Morning
9a17e5e5-3da7-4138-96cc-255ee662f0a7,SMS Phishing,Video,Yes,719.24,Bank Employee,Manual Report,Yes,Yes,US,None,Morning
1b8d24f5-91ed-4b9a-a902-e389bca2868c,SMS Phishing,Email,No,13826.52,Retail Customer,AI Detection,Yes,No,US,Odd Hours Activity,Morning
b4f917a8-dfcb-4cbc-97e8-da380f928f12,SMS Phishing,App,Yes,78.24,Business Owner,Law Enforcement,Yes,Yes,South America,Odd Hours Activity,Morning
217db46b-fbab-41f9-929a-a1ff5eabf1cc,SMS Phishing,Phone Call,No,413052.89,Business Owner,Law Enforcement,Yes,Yes,US,Unusual Login,Afternoon
18f6fcb7-e8a1-47cf-90ad-0153c19d70ca,Deepfake Video Scam,App,Yes,103896.04,Retail Customer,Manual Report,No,Yes,Asia,High Transfer Volume,Night
476b9ea0-c256-4fae-b4dc-5695466f9448,SMS Phishing,Phone Call,No,48168.27,Business Owner,User Realization,Yes,No,US,None,Morning
2df01c6b-d5be-4caa-9b4f-3304edf0c943,Voice Phishing,In-person,No,6014.19,Retail Customer,AI Detection,No,Yes,Africa,Unusual Login,Night
70671188-47e2-4ff9-ad21-242a05f25335,Fake Bank App,In-person,No,30328.61,Fintech User,Bank Flag,No,Yes,EU,Unusual Login,Night
b2957e60-1cde-44ea-a440-79dc46e039d5,Social Media Scam,Phone Call,Yes,70488.59,Fintech User,User Realization,Yes,Yes,EU,None,Night
cf7e2e3e-2ae5-4aa2-aa1e-165e683f51ad,SMS Phishing,Phone Call,Yes,9776.87,Bank Employee,Manual Report,No,Yes,US,High Transfer Volume,Night
81da699c-b42c-4805-a168-fddb033a67d2,Fake Investment Scam,App,No,42048.76,Fintech User,User Realization,No,Yes,EU,None,Morning
2906e440-e477-47ef-8205-88395de79024,SMS Phishing,App,No,30773.96,Business Owner,AI Detection,Yes,Yes,US,None,Morning
7c12e863-48d3-4871-aa52-b64e41f607bf,Voice Phishing,Website,No,372.48,Retail Customer,AI Detection,No,Yes,Africa,High Transfer Volume,Evening
16517dc4-d29b-442c-8e80-994fb30d3ba6,Fake Investment Scam,In-person,No,409254.08,Retail Customer,AI Detection,No,Yes,US,None,Night
ea6f5dbe-2484-44e5-855d-2bb4fb1b8f42,Social Media Scam,Website,No,13238.3,Business Owner,Law Enforcement,No,Yes,South America,High Transfer Volume,Night
accc79a1-6091-42fd-8440-ebbae89a035e,Impersonation Fraud,Phone Call,No,53870.94,Retail Customer,Law Enforcement,No,Yes,South America,None,Night
5b09c0c0-2c51-47dc-b485-e9808f2d3234,Voice Phishing,Email,No,5452.22,Fintech User,Law Enforcement,No,Yes,Asia,Odd Hours Activity,Morning
a8b5509c-3ecc-4776-8469-04642d7afe69,Phishing Email,Email,Yes,4139.89,Retail Customer,Bank Flag,No,Yes,US,None,Evening
3cc688b9-0155-44ff-85a7-d837bec4dd1d,Social Media Scam,Website,No,66.12,Business Owner,Manual Report,No,Yes,Australia,Unusual Login,Morning
5302bc75-9a72-4832-8be2-14f0d50ff509,Fake Bank App,SMS,No,117.74,Bank Employee,AI Detection,No,Yes,South America,None,Night
84540567-8f8b-4e07-8156-7d42dfa05637,Fake Bank App,Email,No,120012.81,Bank Employee,User Realization,No,Yes,Asia,Unusual Login,Night
e2b9dfae-22de-4e97-b0cb-5c11db3d641f,SMS Phishing,Video,No,55249.17,Bank Employee,Manual Report,No,Yes,Asia,None,Afternoon
99b95ece-ca1b-43c6-afbe-d613f702ca7c,Fake Investment Scam,SMS,Yes,3386.4,Bank Employee,Law Enforcement,No,Yes,EU,Unusual Login,Morning
b8f80f06-bc4e-4f48-a8a8-71a665e0c9d5,Social Media Scam,App,Yes,821067.1,Fintech User,User Realization,Yes,No,US,Odd Hours Activity,Evening
d169828d-0a48-4620-829a-e70a57f77095,Impersonation Fraud,Social Media,Yes,46207.09,Fintech User,Law Enforcement,Yes,Yes,South America,High Transfer Volume,Night
0b72e64c-57c8-4e05-9b69-69e7737fdd69,Deepfake Video Scam,In-person,No,828040.13,Fintech User,Law Enforcement,Yes,Yes,Asia,None,Afternoon
9758f87a-bd3b-4c1b-ada9-9cf287f1b4a8,Deepfake Video Scam,Phone Call,No,46923.42,Retail Customer,Manual Report,No,Yes,Asia,Odd Hours Activity,Afternoon
620f033e-b46a-4d0c-bbce-95b75867c9e6,Fake Bank App,Video,No,202.2,Business Owner,AI Detection,Yes,No,Africa,None,Night
b5779d49-7f19-4f5a-a6f5-c34d0fbeecae,Impersonation Fraud,Email,Yes,345.44,Retail Customer,Bank Flag,No,Yes,South America,High Transfer Volume,Morning
3acdc7e3-cfcd-410b-aa67-731ee635915a,Fake Investment Scam,Email,Yes,31.39,Bank Employee,AI Detection,No,Yes,Asia,Unusual Login,Night
0d93b4c9-1598-425b-9285-f6656ddd03c3,Voice Phishing,Video,Yes,761032.37,Retail Customer,Law Enforcement,No,Yes,Africa,Unusual Login,Afternoon
bee50cf6-8eb5-4c35-b998-024225fe97db,SMS Phishing,Social Media,No,763512.72,Business Owner,User Realization,Yes,Yes,US,High Transfer Volume,Afternoon
403ef4fc-8028-4045-9ef9-889b0a7ecab9,Fake Bank App,In-person,No,8766.1,Retail Customer,User Realization,No,Yes,South America,Unusual Login,Evening
96a18edc-91c5-4b70-965e-9a86dee486c7,Impersonation Fraud,In-person,Yes,8914.9,Business Owner,Bank Flag,No,Yes,South America,Odd Hours Activity,Evening
a0c82e00-6570-45c8-b92e-9f64d6aaec1d,Phishing Email,Email,Yes,327.68,Fintech User,Bank Flag,No,Yes,South America,Unusual Login,Afternoon
8ac682bb-af60-4cc0-b4bb-f5fd65cd622b,Fake Investment Scam,Website,Yes,93475.67,Bank Employee,Bank Flag,Yes,Yes,Asia,High Transfer Volume,Afternoon
50a10855-98f7-4b25-8d43-6dd7a34c2be1,Fake Investment Scam,Social Media,No,27.4,Retail Customer,User Realization,No,Yes,South America,None,Evening
1144d701-8668-4e55-8f78-fc4ec5843db9,Impersonation Fraud,SMS,Yes,5557.01,Bank Employee,User Realization,No,Yes,Africa,Unusual Login,Morning
f182f1cf-a8cc-4222-9554-8f5fa6cb7d2d,Voice Phishing,In-person,Yes,40.07,Bank Employee,Bank Flag,Yes,Yes,EU,High Transfer Volume,Afternoon
f7e64301-746e-4be0-97e2-5e0530d77d69,Impersonation Fraud,Social Media,No,88615.53,Business Owner,Bank Flag,Yes,No,Asia,High Transfer Volume,Morning
44b9a660-28c0-47ea-884c-1a6abfdc862f,Impersonation Fraud,Social Media,Yes,88875.1,Business Owner,AI Detection,Yes,Yes,US,None,Afternoon
99a238f5-f251-4bb8-8dca-c22b81acb0fa,Fake Bank App,Phone Call,Yes,65620.36,Bank Employee,Manual Report,Yes,No,EU,Unusual Login,Morning
e1238a9f-70eb-4262-a25b-1d602bd55470,Impersonation Fraud,In-person,No,22.45,Business Owner,Manual Report,No,Yes,Asia,None,Night
d2bab94c-7658-4aae-ba00-be9ce87a5a90,Voice Phishing,Website,Yes,294009.94,Bank Employee,Manual Report,No,Yes,EU,None,Afternoon
2b53c6d6-2b35-4eb0-9ab8-d7aa137bca1e,Phishing Email,App,No,655.91,Business Owner,Bank Flag,No,Yes,US,Unusual Login,Night
9a3ed899-76ba-405f-8da8-5335dfb45a81,Voice Phishing,Social Media,No,742.0,Fintech User,Law Enforcement,No,Yes,US,Unusual Login,Morning
f0827a3c-845b-4fc3-b6d4-57a7c32a8e77,Phishing Email,Social Media,Yes,91740.39,Retail Customer,AI Detection,No,Yes,Australia,None,Evening
9ae7042d-3963-49fd-9d5c-e8cf40a7c927,Impersonation Fraud,Social Media,Yes,137012.49,Business Owner,Bank Flag,Yes,No,Asia,None,Afternoon
8136316b-2dc9-448a-a354-5fc3b91fd318,SMS Phishing,Social Media,No,334.37,Bank Employee,AI Detection,Yes,No,Asia,Odd Hours Activity,Night
8afcf1d6-f261-49b3-ac5d-2877f688765b,Fake Bank App,App,No,381709.28,Business Owner,Bank Flag,No,Yes,EU,None,Morning
5d8644a2-0a2a-4f6d-97a2-5cc97400de43,Deepfake Video Scam,Phone Call,Yes,264.83,Fintech User,Bank Flag,Yes,No,Africa,Unusual Login,Night
4296de0f-9b67-4364-8795-ed404ff620bc,Phishing Email,In-person,No,536679.56,Fintech User,AI Detection,Yes,Yes,Asia,Unusual Login,Afternoon
1651b75c-5545-4b90-aba4-8850efda526c,Fake Bank App,Phone Call,Yes,840314.58,Business Owner,Law Enforcement,Yes,Yes,Africa,Unusual Login,Afternoon
e018e73c-a645-483f-8312-adadf521e7b6,Fake Investment Scam,SMS,No,28.43,Retail Customer,User Realization,No,Yes,Australia,Unusual Login,Evening
1732744a-f30a-4727-a99d-29b9f8f298ba,Voice Phishing,Email,Yes,84762.93,Fintech User,User Realization,No,Yes,Australia,Unusual Login,Evening
58887c03-6a06-41ad-a17b-77597cc23ad8,Phishing Email,In-person,No,216388.18,Retail Customer,Bank Flag,No,Yes,US,Unusual Login,Night
d322bb9a-9277-4ce9-8d4d-863e571e4133,SMS Phishing,Website,No,316.07,Fintech User,AI Detection,Yes,Yes,EU,None,Night
a25d1ed9-a645-48fa-98cf-907bd771a23a,Fake Bank App,Phone Call,Yes,5417.61,Fintech User,Bank Flag,Yes,No,South America,Unusual Login,Evening
072742f9-79f0-4cc4-ae80-d3a2fecb0465,Deepfake Video Scam,In-person,No,52879.57,Fintech User,AI Detection,No,Yes,Asia,High Transfer Volume,Night
904ae1d6-c0b7-4061-99cb-b339ec228e5d,Impersonation Fraud,SMS,Yes,407570.36,Fintech User,Manual Report,Yes,No,Australia,Unusual Login,Evening
b71e5677-3c0c-41cc-945c-2463dbbf11bf,Fake Investment Scam,Website,Yes,37035.39,Business Owner,Bank Flag,Yes,No,Asia,Unusual Login,Morning
4f3c6062-4edb-4ae9-ab3f-ee9a4c4611ed,Phishing Email,SMS,No,18503.59,Bank Employee,Bank Flag,No,Yes,Australia,Unusual Login,Morning
ee27f513-1b40-40c7-8d2f-ff10114a2fc5,SMS Phishing,In-person,Yes,858.62,Retail Customer,AI Detection,No,Yes,South America,Odd Hours Activity,Evening
a5488525-1330-4621-b6bd-9e0065b3a8bc,Fake Investment Scam,In-person,No,9700.48,Business Owner,Manual Report,Yes,Yes,South America,Odd Hours Activity,Morning
b2d328cc-7bc9-4eeb-b98f-34fba872c040,Impersonation Fraud,Email,Yes,20501.04,Business Owner,User Realization,No,Yes,South America,None,Night
a1177681-5199-4743-ba95-cc58859bc3cc,Fake Bank App,Social Media,No,1788.72,Business Owner,AI Detection,Yes,Yes,US,High Transfer Volume,Morning
5ce4c574-4a13-4fdb-9dfa-c5a8dff79c96,Deepfake Video Scam,In-person,Yes,492.21,Business Owner,AI Detection,No,Yes,Africa,High Transfer Volume,Night
b88dff37-639f-41e7-8a05-9e39adb231ca,Impersonation Fraud,Email,Yes,912.17,Fintech User,User Realization,No,Yes,US,None,Afternoon
dafeedb5-f0b6-45c4-9009-12cc8e3de827,Deepfake Video Scam,App,No,33.39,Retail Customer,User Realization,No,Yes,Africa,Odd Hours Activity,Morning
45481ca6-e976-4a55-ad64-372595adf0c2,Fake Investment Scam,Website,No,631935.35,Fintech User,Manual Report,Yes,Yes,Africa,Odd Hours Activity,Morning
8ff37d7e-d96c-4e8c-9f63-d59aea2c0a0c,Fake Bank App,Website,No,49.48,Bank Employee,User Realization,No,Yes,US,High Transfer Volume,Evening
21f9d7de-7421-4d4a-bf9e-e5d5c853f17d,Deepfake Video Scam,In-person,No,30889.28,Business Owner,Law Enforcement,No,Yes,Australia,None,Afternoon
bcaa2dfd-35da-4079-8ab1-30fb6c7e65a2,Fake Bank App,Website,No,8163.75,Business Owner,Law Enforcement,Yes,No,South America,Unusual Login,Night
a7b82015-fd14-4f67-969c-9d9ff05be392,Voice Phishing,Phone Call,Yes,645.17,Retail Customer,User Realization,No,Yes,Asia,High Transfer Volume,Afternoon
7522a474-c5e7-48e4-8079-a772cb26ea88,Phishing Email,Email,No,4213.39,Business Owner,Manual Report,Yes,Yes,Asia,None,Morning
67e51529-3f38-4a97-9028-ab9eaa3068d6,Deepfake Video Scam,SMS,Yes,33203.99,Bank Employee,Bank Flag,Yes,No,EU,Unusual Login,Morning
ca3684e2-1cba-4b43-a945-d1959790c0f6,Fake Investment Scam,In-person,Yes,78.17,Retail Customer,Law Enforcement,Yes,Yes,EU,Unusual Login,Afternoon
addc5c60-9183-4479-9e18-523968732a76,Social Media Scam,Phone Call,No,78576.82,Fintech User,AI Detection,Yes,No,Asia,High Transfer Volume,Morning
3c8e1172-85a8-4608-9a0c-ef9e114f58a7,Deepfake Video Scam,In-person,No,24.53,Fintech User,Bank Flag,No,Yes,Australia,High Transfer Volume,Morning
f5ec2435-eebb-4981-9c1f-eb7129c7f4d0,Fake Bank App,Social Media,No,6664.96,Business Owner,Manual Report,No,Yes,EU,High Transfer Volume,Night
d3db2b8b-c76e-4fda-bbd2-599250ded7fc,Impersonation Fraud,Website,No,815146.61,Bank Employee,AI Detection,No,Yes,EU,Unusual Login,Morning
81e22b9d-a612-40f8-82e0-10694d7e49c6,SMS Phishing,Social Media,No,98375.04,Business Owner,User Realization,Yes,No,US,High Transfer Volume,Morning
46d603d0-1142-4f92-ac4a-f8ff8c8305dd,Fake Bank App,Website,No,886191.73,Bank Employee,Bank Flag,Yes,No,Australia,High Transfer Volume,Night
368f1ea2-994d-4443-9159-717c8e952766,Fake Investment Scam,Video,No,8989.07,Fintech User,Manual Report,No,Yes,US,Unusual Login,Evening
4810c535-9037-4c44-b17e-beaf1b03d282,Impersonation Fraud,Phone Call,No,183.54,Bank Employee,Law Enforcement,No,Yes,South America,High Transfer Volume,Morning
e722593c-38d4-49dd-97c2-62ca58e763da,Phishing Email,App,Yes,7538.58,Retail Customer,AI Detection,No,Yes,Asia,Odd Hours Activity,Morning
a6731747-f326-485c-a14c-c874e20a83c0,Phishing Email,SMS,No,6151.92,Retail Customer,User Realization,No,Yes,EU,High Transfer Volume,Evening
5c2a80a5-661d-45fa-9963-579a4f87ec05,Fake Bank App,App,Yes,56770.0,Business Owner,AI Detection,No,Yes,Australia,High Transfer Volume,Evening
1e4fc0f8-c8db-404a-aa38-f5ff4129aa39,Fake Investment Scam,SMS,Yes,84559.39,Retail Customer,AI Detection,Yes,No,EU,None,Afternoon
33e1d194-4675-440d-8d16-f742784fcc1e,Fake Investment Scam,SMS,No,462478.34,Fintech User,Bank Flag,No,Yes,South America,None,Night
446914f5-605b-48a7-be07-0d621b878115,Fake Investment Scam,Website,Yes,555.21,Fintech User,User Realization,Yes,Yes,South America,High Transfer Volume,Night
8a95eb01-3241-4ce0-80d4-ae5317ec0113,Fake Investment Scam,Email,Yes,432398.85,Retail Customer,Law Enforcement,No,Yes,US,Unusual Login,Evening
9aa704bd-ef18-46c6-aa28-a5fa9390e323,Fake Bank App,Email,Yes,37.15,Bank Employee,Bank Flag,No,Yes,Africa,Unusual Login,Afternoon
183d1c61-4486-4e8a-b3d1-35064b683d26,Voice Phishing,Website,Yes,9001.51,Business Owner,Manual Report,No,Yes,US,Unusual Login,Evening
facc21b0-79cd-4526-9062-40d0bdc56e56,SMS Phishing,Email,No,61575.32,Fintech User,Bank Flag,No,Yes,Africa,High Transfer Volume,Afternoon
f10af7da-d37c-4061-9b9e-1e56034db338,Fake Investment Scam,In-person,No,879.71,Bank Employee,AI Detection,No,Yes,Africa,High Transfer Volume,Night
37cd5f23-808b-4152-a62c-001d0fd8e15b,Social Media Scam,Email,No,6813.25,Business Owner,AI Detection,No,Yes,Australia,Unusual Login,Morning
848c7182-2ecf-46fe-a35b-91e740091099,Deepfake Video Scam,Email,Yes,55237.49,Retail Customer,AI Detection,Yes,Yes,Asia,High Transfer Volume,Afternoon
ad248d4a-e114-45e4-8d06-1fd52507dc92,Fake Investment Scam,SMS,No,63000.37,Fintech User,AI Detection,No,Yes,Africa,High Transfer Volume,Night
d14235ae-8819-47b7-ad7a-7428d6f3965c,Phishing Email,Social Media,No,1819.23,Retail Customer,Law Enforcement,Yes,No,EU,High Transfer Volume,Evening
42deeb6b-4218-4078-9439-e55b52ba9285,SMS Phishing,Phone Call,No,71074.77,Retail Customer,Law Enforcement,No,Yes,EU,Unusual Login,Morning
52fcf259-dae6-4223-b92e-6baab6871f5d,Fake Bank App,Website,Yes,2282.14,Bank Employee,Bank Flag,No,Yes,US,Unusual Login,Afternoon
ba6c3c5e-de97-4fa4-8da5-4dd9961c9756,Deepfake Video Scam,Video,No,777150.98,Fintech User,AI Detection,No,Yes,US,Odd Hours Activity,Night
87fb46d4-fd3e-42db-a832-c8ef512fae9c,Impersonation Fraud,SMS,No,40.75,Business Owner,AI Detection,No,Yes,Australia,Unusual Login,Afternoon
9285b47c-6b7b-41fc-94f8-a8fc30356ed6,Voice Phishing,App,No,17551.75,Business Owner,Manual Report,No,Yes,Australia,High Transfer Volume,Afternoon
3f03a33d-0b77-4323-acd6-ff73c52d0c14,Impersonation Fraud,In-person,Yes,81.26,Bank Employee,Manual Report,Yes,Yes,Africa,Odd Hours Activity,Evening
00ed0a6c-4297-47cf-a012-d525f83789a1,Impersonation Fraud,Social Media,Yes,856615.77,Bank Employee,AI Detection,Yes,Yes,Asia,Unusual Login,Night
975b09ba-0d96-4b5a-8fab-61d82acacd2a,SMS Phishing,Phone Call,No,28976.52,Bank Employee,Bank Flag,No,Yes,South America,None,Evening
7cf2bbf2-54a3-4816-8eaf-540b2dd1fe56,Deepfake Video Scam,Social Media,No,513.82,Bank Employee,AI Detection,Yes,Yes,Australia,None,Morning
ed75db4e-6a61-4cec-96f7-b6c757e813a5,Phishing Email,Phone Call,No,905741.36,Fintech User,User Realization,Yes,Yes,Australia,Unusual Login,Night
a4970dfe-8fe0-4fdf-8fa4-f70687be9ab1,SMS Phishing,Social Media,No,422169.17,Business Owner,AI Detection,Yes,No,Asia,High Transfer Volume,Night
1fac022a-a04b-4752-8f8d-aa971e2eda94,Phishing Email,Video,Yes,7124.99,Bank Employee,Manual Report,Yes,No,South America,High Transfer Volume,Afternoon
9042c1ad-20a3-4605-a75b-dd61d2424c62,Fake Investment Scam,Social Media,Yes,5435.54,Business Owner,AI Detection,Yes,No,US,Odd Hours Activity,Night
ae1353a5-d3eb-410d-b31a-008106d4cba6,Voice Phishing,Video,Yes,58.82,Retail Customer,Manual Report,No,Yes,Australia,High Transfer Volume,Evening
7b71c034-1c6b-474f-b23f-8d6d9135c92f,Deepfake Video Scam,Email,No,894791.74,Retail Customer,User Realization,Yes,No,Africa,None,Evening
8318b3ce-43db-4a16-862b-5d18ea4d7ab0,SMS Phishing,In-person,No,5655.31,Retail Customer,Manual Report,Yes,No,Africa,None,Evening
a34f7c08-865a-4e3d-aa85-8fab67556b29,Phishing Email,Website,Yes,1736.28,Retail Customer,Manual Report,No,Yes,US,High Transfer Volume,Afternoon
374d03bc-748b-4242-98e4-23287cdf9654,Voice Phishing,Social Media,No,62.6,Retail Customer,AI Detection,No,Yes,Africa,Unusual Login,Evening
b4df8d5f-1db5-4109-9bdf-3bbe06e6d19d,Fake Bank App,Video,Yes,31452.33,Bank Employee,AI Detection,No,Yes,Australia,High Transfer Volume,Morning
00382bbf-fb6e-4a47-997f-d1e39e232edb,Fake Investment Scam,SMS,No,212343.74,Retail Customer,AI Detection,No,Yes,Asia,Unusual Login,Afternoon
f63bb46f-9557-4f75-bf5c-0f799a05cc62,Phishing Email,In-person,Yes,6496.65,Fintech User,AI Detection,Yes,Yes,Australia,Unusual Login,Evening
cafc4ad6-9be4-44a0-b004-c3575601d478,Impersonation Fraud,Website,Yes,776767.02,Business Owner,Law Enforcement,Yes,No,Africa,None,Night
3a0dc316-52ab-4587-ad63-8e72180577d2,SMS Phishing,Social Media,Yes,56549.16,Business Owner,AI Detection,Yes,Yes,Australia,Unusual Login,Afternoon
